codigo_ibge,anomes_s,cebas_cnpj_entidade_s,cebas_razao_social_entidade_s,cebas_status_certificacao_s,cebas_cod_status_certificacao_i,cebas_dt_inicio_certificacao_s,cebas_dt_fim_certificacao_s,cebas_dt_extracao_dados_s
"",202404,51.840.999/0001-18,APAE ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,04/07/2020,31/12/2024,15/04/2024
"",202404,51.842.441/0001-71,ASILO MARIA DONIZETTI ZOCCAL,VÁLIDA,1,17/10/2017,31/12/2023,15/04/2024
"",202404,51.845.451/0001-60,LAR DOS VELHINHOS SÃO VICENTE DE PAULO,VIGENTE,2,17/08/2021,31/12/2025,15/04/2024
"",202404,51.853.745/0001-34,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VÁLIDA,1,01/01/2018,31/12/2023,15/04/2024
"",202404,51.854.586/0001-92,LAR DO VELHINHO DE VOTUPORANGA,VIGENTE,2,06/05/2021,31/12/2027,15/04/2024
"",202404,51.855.039/0001-21,LAR SÃO VICENTE DE PAULO DE VALENTIM GENTIL,VÁLIDA,1,13/05/2019,31/12/2023,15/04/2024
"",202404,51.855.864/0001-26,ASSOCIAÇÃO E OFICINA DE CARIDADE SANTA RITA DE CASSIA,VIGENTE,2,26/10/2021,31/12/2025,15/04/2024
"",202404,51.870.772/0001-15,LAR SÃO FRANCISCO DE ASSIS DE MOGI MIRIM,VIGENTE,2,29/05/2021,28/05/2024,15/04/2024
"",202404,51.873.073/0001-29,ASSOCIAÇÃO BENEFICENTE DOS 13 PAIS - LAR DA CRIANÇA FELIZ,VIGENTE,2,28/12/2020,31/12/2024,15/04/2024
"",202404,51.875.466/0001-71,ASSOCIAÇÃO SANTA RITA DE CASSIA,VIGENTE,2,01/06/2020,31/12/2026,15/04/2024
"",202404,51.876.357/0001-79,CENTRO DE ORIENTAÇÃO AO ADOLESCENTE DE CAMPINAS - COMEC,VIGENTE,2,15/05/2021,31/12/2025,15/04/2024
"",202404,51.881.530/0001-27,GRUPO ASSISTENCIAL CARITAS,VÁLIDA,1,05/12/2019,31/12/2023,15/04/2024
"",202404,51.881.753/0001-94,APAE DE SÃO SEBASTIÃO DA GRAMA,VIGENTE,2,20/09/2020,31/12/2026,15/04/2024
"",202404,51.882.124/0001-89,LAR DOS IDOSOS DR ANTONIO ANADAO,VIGENTE,2,03/10/2019,31/12/2025,15/04/2024
"",202404,51.887.131/0001-73,SOCIEDADE PRO MENOR BARÃO GERALDO,VIGENTE,2,02/02/2019,31/12/2025,15/04/2024
"",202404,51.887.826/0001-55,CASA TRANSITÓRIA NOSSA SENHORA APARECIDA,VIGENTE,2,26/02/2022,25/02/2025,15/04/2024
"",202404,51.902.138/0001-17,CENTRO SÍNDROME DE DOWN - CESD,VIGENTE,2,01/09/2021,31/12/2025,15/04/2024
"",202404,51.903.532/0001-70,CENTRO EDUCACIONAL INTEGRADO PADRE SANTI CAPRIOTTI -  CEI,VÁLIDA,1,31/10/2019,31/12/2023,15/04/2024
"",202404,51.904.167/0001-18,LAR SÃO VICENTE DE PAULO,VIGENTE,2,07/11/2020,31/12/2024,15/04/2024
"",202404,51.909.273/0001-94,CASA DE REPOUSO BOM PASTOR,VIGENTE,2,17/04/2020,31/12/2026,15/04/2024
"",202404,51.910.578/0001-16,ASSOCIAÇÃO DE EDUCAÇÃO TERAPÊUTICA AMARATI,VÁLIDA,1,29/12/2017,28/12/2020,15/04/2024
"",202404,51.920.569/0001-06,ASILO SÃO VICENTE DE PAULO DE ITATIBA-SP,VIGENTE,2,18/11/2021,17/11/2024,15/04/2024
"",202404,51.924.611/0001-67,ASSOCIAÇÃO DE EDUCAÇÃO DO HOMEM DE AMANHÃ - AEHA,VIGENTE,2,28/04/2020,31/12/2026,15/04/2024
"",202404,05.193.034/0001-63,LAR ANJO DA GUARDA,VIGENTE,2,04/07/2021,31/12/2027,15/04/2024
"",202404,05.193.452/0001-50,ASSOCIAÇÃO DOS AMIGOS DO ABRIGO INSTITUCIONAL LEONARDO MULLER DEBONI,VIGENTE,2,11/10/2022,10/10/2025,15/04/2024
"",202404,00.519.811/0001-01,FUNDAÇÃO MENDES COSTA,VIGENTE,2,31/01/2021,31/12/2027,15/04/2024
"",202404,52.051.273/0001-69,ASSOCIAÇÃO FILANTRÓPICA DE MARÍLIA,VIGENTE,2,27/05/2021,31/12/2025,15/04/2024
"",202404,52.058.484/0001-23,LAR SÃO VICENTE DE PAULO DE MARÍLIA,VIGENTE,2,18/06/2021,31/12/2025,15/04/2024
"",202404,52.061.264/0001-59,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MARÍLIA,VIGENTE,2,10/08/2021,31/12/2025,15/04/2024
"",202404,52.061.462/0001-12,CARITAS DIOCESANA DE MARILIA,VIGENTE,2,25/09/2020,31/12/2026,15/04/2024
"",202404,52.061.736/0001-73,JUVENTUDE CATOLICA DE MARILIA,VIGENTE,2,05/12/2019,31/12/2025,15/04/2024
"",202404,00.521.168/0001-42,FUNDAÇÃO CONSCIENCIARTE,VÁLIDA,1,20/09/2019,31/12/2023,15/04/2024
"",202404,05.212.483/0001-01,ASSOCIAÇÃO BENEFICENTE METROPOLITANA,VIGENTE,2,07/12/2022,06/12/2025,15/04/2024
"",202404,52.149.796/0001-42,ASSOCIAÇÃO SÍNDROME DE DOWN DE PIRACICABA,VIGENTE,2,01/04/2021,31/12/2025,15/04/2024
"",202404,52.151.081/0001-24,CENTRO SOCIAL NOSSA SENHORA DO ROSÁRIO,VIGENTE,2,29/09/2020,31/12/2026,15/04/2024
"",202404,52.154.424/0001-04,ASSOCIAÇÃO AMERICANENSE DE ACOLHIMENTO - AAMA,VIGENTE,2,10/12/2020,31/12/2024,15/04/2024
"",202404,05.218.684/0001-16,NUCLEO DE APOIO AO PEQUENO CIDADAO,VIGENTE,2,02/02/2019,31/12/2025,15/04/2024
"",202404,05.220.053/0001-31,INSTITUTO SEMEAR,VIGENTE,2,04/05/2021,31/12/2025,15/04/2024
"",202404,05.220.475/0001-07,CONVIDATIVA ­ INSTITUTO SOCIO­ EDUCACIONAL E CULTURAL PARA QUESTOES DA CIDADANIA ,VIGENTE,2,05/12/2019,31/12/2025,15/04/2024
"",202404,05.231.629/0001-66,ASILO SÃO VICENTE DE PAULO DE BOM SUCESSO,VIGENTE,2,28/04/2021,27/04/2024,15/04/2024
"",202404,05.233.637/0001-41,ASSOCIAÇAO SILOE DE APOIO SOCIAL,VIGENTE,2,16/05/2023,15/05/2026,15/04/2024
"",202404,52.344.504/0001-22,CENTRO COMUNITÁRIO SÃO PEDRO,VIGENTE,2,30/07/2018,31/12/2024,15/04/2024
"",202404,52.351.814/0001-74,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CAJAMAR,VIGENTE,2,24/08/2020,31/12/2024,15/04/2024
"",202404,52.357.712/0001-66,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PIRACAIA,VIGENTE,2,28/12/2018,31/12/2024,15/04/2024
"",202404,52.363.744/0001-74,CENTRO DE ESPECIALIDADES INTEGRADAS DE VINHEDO,VIGENTE,2,06/02/2021,31/12/2025,15/04/2024
"",202404,05.236.655/0001-87,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ÁGUAS FORMOSAS,VIGENTE,2,29/06/2020,31/12/2026,15/04/2024
"",202404,52.368.206/0001-72,ASILO SÃO VICENTE DE PAULO DE MINEIROS DO TIETÊ,VÁLIDA,1,13/05/2019,31/12/2023,15/04/2024
"",202404,52.377.330/0001-02,ASETE ASSOCIAÇÃO SOCIAL PARA EDUCAÇÃO E TRATAMENTO DOS EXCEPCIONAIS,VÁLIDA,1,22/12/2017,31/12/2023,15/04/2024
"",202404,52.380.441/0001-60,ASSOCIAÇÃO BENEFICENTE NOSSA SENHORA DO ROSÁRIO,VIGENTE,2,28/04/2018,31/12/2024,15/04/2024
"",202404,52.382.264/0001-50,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,25/05/2020,31/12/2024,15/04/2024
"",202404,52.384.294/0001-04,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE SERRANA,VÁLIDA,1,22/12/2017,31/12/2023,15/04/2024
"",202404,52.386.372/0001-00,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,05/03/2021,31/12/2025,15/04/2024
"",202404,52.389.400/0001-34,CAEERP CENTRO DE ATIVID EDUCAC ESPECIALIZADAS RIB PRETO,VIGENTE,2,16/02/2021,31/12/2025,15/04/2024
"",202404,52.389.590/0001-90,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CAJURU,VIGENTE,2,30/01/2022,31/12/2026,15/04/2024
"",202404,52.392.396/0001-63,ASSOCIAÇÃO ASSISTÊNCIAL MARIA DE NAZARÉ,VIGENTE,2,30/07/2018,31/12/2024,15/04/2024
"",202404,52.392.701/0001-17,ASILO DE SÃO VICENTE DE PAULO DE SANTA ROSA DE VITERBO,VIGENTE,2,06/04/2019,31/12/2025,15/04/2024
"",202404,05.239.393/0001-04,CENTRO ASSISTÊNCIAL E DE PROMOÇÃO SOCIAL JOANA D'ARC,VIGENTE,2,08/03/2019,31/12/2025,15/04/2024
"",202404,52.397.239/0001-40,LAR E ESCOLA JOSÉ OLINTHO FORTES JUNQUEIRA,VIGENTE,2,03/08/2020,31/12/2026,15/04/2024
"",202404,52.442.001/0001-90,ASSOCIAÇÃO E OFICINAS DE CARIDADE DE SANTA RITA DE CÁSSIA,VIGENTE,2,27/02/2021,31/12/2027,15/04/2024
"",202404,52.442.050/0001-22,CENTRO ESPIRITA VICENTE DE PAULO,VIGENTE,2,10/04/2021,31/12/2027,15/04/2024
"",202404,52.442.068/0001-24,FUNDAÇÃO CÂNDIDO BRASIL ESTRELA,VIGENTE,2,10/11/2021,09/11/2024,15/04/2024
"",202404,52.504.354/0001-77,ARTESANATO CENTRO DE DESENVOLVIMENTO SOCIAL DE MOCOCA,VÁLIDA,1,01/01/2021,31/12/2023,15/04/2024
"",202404,52.505.302/0001-15,LAR MARIA IMACULADA,VÁLIDA,1,01/01/2020,31/12/2023,15/04/2024
"",202404,52.506.110/0001-23,LAR DOS VELHINHOS DR. ADOLPHO BARRETTO,VÁLIDA,1,10/11/2019,31/12/2023,15/04/2024
"",202404,05.253.117/0001-09,CENTRO SOCIAL VICENTA MARIA,VÁLIDA,1,21/12/2018,31/12/2022,15/04/2024
"",202404,52.569.043/0001-96,CAMP OESTE - CENTRO DE ASSISTENCIA E MOTIVAÇÃO DE PESSOAS,VIGENTE,2,28/04/2021,31/12/2025,15/04/2024
"",202404,52.581.444/0001-61,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MOGI DAS CRUZES,VIGENTE,2,01/01/2022,31/12/2024,15/04/2024
"",202404,00.525.856/0001-80,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MONTE ALTO,VIGENTE,2,03/09/2018,31/12/2024,15/04/2024
"",202404,00.526.026/0001-78,CENTRO DE ASSISTENCIA E DESENVOLVIMENTO INTEGRAL,VIGENTE,2,28/02/2022,27/02/2027,15/04/2024
"",202404,05.263.038/0001-70,ASSOCIAÇÃO BENEFICENTE DIKAION,VIGENTE,2,28/04/2018,31/12/2024,15/04/2024
"",202404,05.263.071/0001-09,INSTITUTO ALANA,VIGENTE,2,30/09/2022,29/09/2025,15/04/2024
"",202404,05.264.636/0001-64,LAR VICENTINO PADRE LAURO,VIGENTE,2,17/07/2020,31/12/2026,15/04/2024
"",202404,05.265.462/0001-54,CASA DE AMPARO E PROTEÇÃO A CRIANÇA DE DUARTINA,VIGENTE,2,28/08/2021,31/12/2027,15/04/2024
"",202404,05.267.652/0001-00,ASSOCIAÇÃO NOVO CAMINHO,VIGENTE,2,29/05/2018,31/12/2024,15/04/2024
"",202404,52.744.844/0001-40,LAR DA TERCEIRA IDADE PADRE LONGINO,VIGENTE,2,31/03/2020,31/12/2024,15/04/2024
"",202404,52.779.261/0001-55,INSTITUTO CORONEL JOÃO LEITE,VIGENTE,2,09/04/2021,31/12/2025,15/04/2024
"",202404,52.780.988/0001-52,EDUCANDÁRIO NOSSA SENHORA DO CARMO,VIGENTE,2,29/06/2020,31/12/2026,15/04/2024
"",202404,52.781.010/0001-05,VILA VICENTINA DE MOGI MIRIM OBRA UNIDA A SSVP,VIGENTE,2,01/04/2018,31/12/2024,15/04/2024
"",202404,05.279.632/0001-50,ESPAÇO JOVEM EVOLUÇÃO,VIGENTE,2,29/05/2018,31/12/2024,15/04/2024
"",202404,52.802.295/0001-13,AMA ASSOCIAÇÃO DE AMIGOS DO AUTISTA,VIGENTE,2,14/09/2021,13/09/2024,15/04/2024
"",202404,05.283.336/0001-22,FUNDAÇÃO PEQUENO PRÍNCIPE,VIGENTE,2,01/04/2018,31/12/2024,15/04/2024
"",202404,05.283.515/0001-60,INSTITUTO GENESIS - IG,VIGENTE,2,30/01/2021,31/12/2025,15/04/2024
"",202404,05.283.643/0001-03,ASSOCIAÇÃO DAS SENHORAS DE CARIDADE SÃO VICENTE DE PAULO,VIGENTE,2,29/06/2018,31/12/2024,15/04/2024
"",202404,05.284.044/0001-04,CENTRO DE APOIO E VALORIZAÇÃO À INFÂNCIA - CAVI,VIGENTE,2,29/12/2020,31/12/2026,15/04/2024
"",202404,05.284.121/0001-26,ASSOCIACAO MARANATHA DO RIO DE JANEIRO,VIGENTE,2,28/02/2021,31/12/2025,15/04/2024
"",202404,52.853.397/0001-68,LAR SAO VICENTE DE PAULO OBRA UNIDA A SOCIEDADE DE SAO VICENTE DE PAULO,VIGENTE,2,28/06/2020,27/06/2025,15/04/2024
"",202404,52.854.494/0001-75,SERVICO DE ACOLHIMENTO INSTITUCIONAL IZILDINHA O ANJO DO SENHOR,VIGENTE,2,28/12/2020,31/12/2026,15/04/2024
"",202404,52.879.848/0001-36,APAE ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,29/05/2021,31/12/2025,15/04/2024
"",202404,05.289.836/0001-71,INSTITUTO SEVERINO BALLESTEROS,VIGENTE,2,01/04/2018,31/12/2024,15/04/2024
"",202404,52.993.813/0001-23,UNIAO ESPIRITA ALLAN KARDEC,VIGENTE,2,30/07/2021,31/12/2027,15/04/2024
"",202404,00.005.306/0001-30,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PORANGATU,VIGENTE,2,07/04/2019,31/12/2025,15/04/2024
"",202404,05.311.137/0001-80,ASSOCIAÇÃO DE PAIS E AMIGOS DO AUTISTA DE FARROUPILHA - AMAFA,VIGENTE,2,08/12/2021,31/12/2025,15/04/2024
"",202404,00.531.895/0001-90,ASSOCIAÇÃO PAPA JOÃO XXIII NO BRASIL,VIGENTE,2,22/03/2022,31/12/2026,15/04/2024
"",202404,53.206.629/0001-59,ALBERGUE NOTURNO PROTETOR DOS POBRES,VIGENTE,2,28/11/2019,31/12/2025,15/04/2024
"",202404,53.207.221/0001-00,OBRAS SOCIAIS DOM BOSCO,VIGENTE,2,16/05/2023,15/05/2026,15/04/2024
"",202404,53.209.862/0001-95,LAR DE IDOSOS NELSON PEREIRA,VÁLIDA,1,05/03/2018,04/03/2023,15/04/2024
"",202404,53.211.744/0001-11,LAR SAO VICENTE DE PAULO DE POTIRENDABA,VIGENTE,2,16/12/2019,31/12/2025,15/04/2024
"",202404,53.214.052/0001-27,LAR SAO VICENTE DE PAULO,VIGENTE,2,25/04/2021,31/12/2027,15/04/2024
"",202404,05.321.575/0001-20,OBRAS SOCIAIS DA DIOCESE DE BRAGANÇA,VIGENTE,2,24/12/2020,31/12/2024,15/04/2024
"",202404,00.532.169/0001-92,ASSOCIAÇÃO DE PAIS E AMIGOS DO EXCEPCIONAL DO MUNICIPIO DE RIO BOM,VÁLIDA,1,22/12/2017,31/12/2023,15/04/2024
"",202404,53.220.778/0001-72,LAR SÃO VICENTE DE PAULO,VIGENTE,2,30/07/2018,31/12/2024,15/04/2024
"",202404,53.221.610/0001-81,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE NHANDEARA - APAE,VIGENTE,2,08/12/2020,31/12/2026,15/04/2024
"",202404,00.532.479/0001-07,NÚCLEO DE APOIO AO COMBATE DO CÂNCER INFANTIL,VIGENTE,2,22/02/2021,31/12/2025,15/04/2024
"",202404,53.285.805/0001-95,FORÇA HUMANITÁRIA NOSSO LAR,VÁLIDA,1,30/01/2015,29/01/2018,15/04/2024
"",202404,53.300.281/0001-64,LAR DOS VELHOS DE INUBIA PAULISTA,VÁLIDA,1,26/03/2019,31/12/2023,15/04/2024
"",202404,53.300.851/0001-16,LAR DO ANCIÃO DE TEODORO SAMPAIO,VIGENTE,2,22/11/2021,31/12/2027,15/04/2024
"",202404,53.303.996/0001-70,CENTRO DE FORMAÇÃO E PROMOÇÃO HUMANA,VÁLIDA,1,21/12/2018,31/12/2022,15/04/2024
"",202404,53.304.515/0001-41,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE RANCHARIA,VIGENTE,2,07/11/2020,31/12/2024,15/04/2024
"",202404,53.308.342/0001-30,CASA DE APOIO E INTEGRAÇÃO A CRIANÇA E AO ADOLESCENTE DE PRESIDENTE VENCESLAU - CAICA,VIGENTE,2,02/10/2020,31/12/2026,15/04/2024
"",202404,53.308.391/0001-72,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PRESIDENTE EPITÁCIO,VIGENTE,2,08/08/2022,07/08/2027,15/04/2024
"",202404,53.308.953/0001-88,INSTITUTO COROADOS DE APRENDIZAGEM E ESTAGIO,VIGENTE,2,08/12/2021,31/12/2025,15/04/2024
"",202404,53.311.965/0001-61,APAE DE OSVALDO CRUZ,VIGENTE,2,06/12/2019,31/12/2025,15/04/2024
"",202404,53.315.164/0001-74,ASSOCIAÇÃO PRIVADA DE FIÉIS - COMUNIDADE MAGNIFICAT,VIGENTE,2,11/05/2020,31/12/2024,15/04/2024
"",202404,53.324.190/0001-69,ASSOCIAÇÃO CRIANÇA ESPECIAL DE PAIS COMPANHEIROS CEPAC,VIGENTE,2,25/08/2020,31/12/2024,15/04/2024
"",202404,05.332.435/0001-57,ASSOCIAÇÃO CULTURAL EDUCACIONAL SOCIAL E ASSISTENCIAL CAPUAVA,VIGENTE,2,01/04/2018,31/12/2024,15/04/2024
"",202404,53.325.817/0001-04,ASSOCIAÇÃO DE APOIO AOS FISSURADOS LABIO PALATAIS SJCAMPOS,VIGENTE,2,27/05/2021,31/12/2025,15/04/2024
"",202404,53.330.767/0001-45,COMUNIDADE ANUNCIA,VIGENTE,2,30/07/2018,31/12/2024,15/04/2024
"",202404,53.340.915/0001-02,SOS SERVIÇO DE OBRAS SOCIAIS,VIGENTE,2,28/04/2018,31/12/2024,15/04/2024
"",202404,53.340.931/0001-03,LAR SÃO VICENTE DE PAULO OSVALDO CRUZ,VIGENTE,2,15/03/2020,14/03/2025,15/04/2024
"",202404,53.341.376/0001-26,CASA DA CRIANÇA RUTH WIRTH E ASSOCIAÇÃO JOVEM APRENDIZ DE OSVALDO CRUZ,VIGENTE,2,24/12/2020,31/12/2024,15/04/2024
"",202404,05.336.124/0001-66,ASSOCIAÇÃO AGENTES DA PAZ - AGEPAZ,VIGENTE,2,25/11/2022,24/11/2027,15/04/2024
"",202404,05.336.511/0001-00,ASSOCIAÇÃO DOS DEFICIENTES DE LIBERATO SALZANO - ADLS,VIGENTE,2,30/07/2018,31/12/2024,15/04/2024
"",202404,53.372.454/0001-50,LAR DA CRIANÇA NINHO DE PAZ,VIGENTE,2,26/01/2020,31/12/2024,15/04/2024
"",202404,53.419.016/0001-08,CONGREGAÇÃO DAS IRMÃZINHAS DOS ANCIÃOS DESAMPARADOS,VIGENTE,2,21/12/2021,20/12/2024,15/04/2024
"",202404,05.342.327/0001-65,COMITÊ PARA DEMOCRATIZAÇÃO DA INFORMÁTICA DE SANTA CATARINA - CPDI,VIGENTE,2,31/08/2020,31/12/2024,15/04/2024
"",202404,53.424.016/0001-98,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE OURINHOS,VIGENTE,2,01/01/2021,31/12/2024,15/04/2024
"",202404,05.346.949/0001-61,ASSOCIAÇÃO ASSISTENCIAL E PROMOCIONAL NOSSA SENHORA PASTORA,VIGENTE,2,29/05/2018,31/12/2024,15/04/2024
"",202404,05.349.808/0001-00,PRELAZIA DE CAMETA DO TOCANTINS,VIGENTE,2,12/11/2021,11/11/2024,15/04/2024
"",202404,05.350.039/0001-52,LAR DOS IDOSOS SÃO  VICENTE DE PAULO DE POCONÉ,VIGENTE,2,29/05/2018,31/12/2024,15/04/2024
"",202404,53.526.299/0001-89,ASSOCIAÇÃO SÃO VICENTE DE PAULO,VIGENTE,2,03/09/2018,31/12/2024,15/04/2024
"",202404,05.355.605/0001-19,ASSOCIAÇÃO ANJOS DE DEUS,VÁLIDA,1,28/09/2018,27/09/2021,15/04/2024
"",202404,05.356.048/0001-50,INSTITUTO MIGUEL FERNANDES TORRES,VIGENTE,2,30/06/2019,31/12/2025,15/04/2024
"",202404,53.594.560/0001-88,VILA VICENTINA DE PALMITAL,VIGENTE,2,20/07/2020,31/12/2026,15/04/2024
"",202404,53.594.826/0001-92,CLUB FEMININO PARA PROTEÇÃO À INFÂNCIA,VIGENTE,2,29/05/2018,31/12/2024,15/04/2024
"",202404,53.638.359/0001-55,LUMEN - ASSOCIAÇÃO DE ASSISTÊNCIA AO DEFICIENTE NEURO-MOTOR OU MENTAL,VIGENTE,2,30/07/2018,31/12/2024,15/04/2024
"",202404,53.639.696/0001-67,ASSOCIAÇÃO LUIZAS DE MARILLAC DE PARAGUAÇU PAULISTA,VIGENTE,2,29/05/2021,28/05/2026,15/04/2024
"",202404,05.364.000/0001-94,INSTITUTO SESSUB,VIGENTE,2,22/03/2022,31/12/2026,15/04/2024
"",202404,53.640.116/0001-51,ASSOCIAÇÃO DE PROTEÇÃO AOS MENORES DE PARAGUAÇU PAULISTA,VIGENTE,2,01/04/2018,31/12/2024,15/04/2024
"",202404,53.689.287/0001-75,ABEM - ASSOCIAÇÃO BRASILEIRA DE ESCLEROSE MÚLTIPLA,VIGENTE,2,08/12/2021,31/12/2025,15/04/2024
"",202404,53.692.216/0001-21,LAR VICENTINO DE PARAIBUNA,VIGENTE,2,11/02/2020,31/12/2026,15/04/2024
"",202404,05.369.990/0001-53,PROSSA PROJETO SOCIAL SANTO ANTONIO,VIGENTE,2,30/07/2021,29/07/2026,15/04/2024
"",202404,53.783.015/0001-30,ASSOCIAÇÃO BENEFICENTE DE PAULO DE FARIA CASA DA CRIANÇA,VIGENTE,2,22/02/2020,31/12/2026,15/04/2024
"",202404,53.812.574/0001-20,ASSOCIAÇÃO AMIGOS DOS EXCEPCIONAIS DO BROOKLIN,VIGENTE,2,30/04/2021,31/12/2027,15/04/2024
"",202404,53.816.724/0001-74,ASSISTÊNCIA VICENTINA DE PEDERNEIRAS,VIGENTE,2,16/05/2023,15/05/2026,15/04/2024
"",202404,53.817.169/0001-03,MOVIMENTO COMUNITARIO ESTRELA NOVA,VÁLIDA,1,01/12/2017,30/11/2020,15/04/2024
"",202404,53.834.560/0001-08,CENTRO SOCIAL DA PARÓQUIA SANTA LUZIA,VÁLIDA,1,19/08/2019,18/08/2022,15/04/2024
"",202404,53.835.690/0001-65,A ALTERNATIVA - ASSOCIAÇÂO DE ASSISTÊNCIA AO EXCEPCIONAL,VIGENTE,2,29/01/2021,31/12/2027,15/04/2024
"",202404,53.852.687/0001-50,LIMIAR -ASSOCIAÇÃO DE APOIO À CRIANÇA E FAMÍLIA SUBSTITUTA,VIGENTE,2,29/05/2021,31/12/2025,15/04/2024
"",202404,05.388.354/0001-79,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE PORTO VELHO,VIGENTE,2,26/04/2021,25/04/2026,15/04/2024
"",202404,05.389.535/0001-10,CÁRITAS PAROQUIAL NOSSA SENHORA DA CONCEIÇÃO TANABI SP,VIGENTE,2,27/05/2021,31/12/2025,15/04/2024
"",202404,53.898.292/0001-98,SERVIÇO DE OBRAS SOCIAIS,VIGENTE,2,26/02/2021,31/12/2025,15/04/2024
"",202404,05.391.878/0001-19,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ITAÚ DE MINAS,VIGENTE,2,01/04/2018,31/12/2024,15/04/2024
"",202404,53.970.836/0001-85,PARQUE FREDERICO OZANAN DE PEREIRA BARRETO,VIGENTE,2,29/06/2018,31/12/2024,15/04/2024
"",202404,54.013.313/0001-03,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,14/09/2021,13/09/2024,15/04/2024
"",202404,05.401.909/0001-75,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE BOCAINA DE MINAS,VIGENTE,2,06/11/2018,31/12/2024,15/04/2024
"",202404,05.402.145/0001-32,ASSOCIAÇÃO PESTALOZZI DE IPAMERI,VIGENTE,2,02/02/2019,31/12/2025,15/04/2024
"",202404,54.026.877/0001-80,EDUCANDARIO LAR DE JESUS,VÁLIDA,1,10/12/2019,31/12/2023,15/04/2024
"",202404,05.405.039/0001-02,ASSOCIAÇÃO DE APOIO ÀS FAMÍLIAS DE DEFICIENTES FÍSICOS - AFADEFI,VIGENTE,2,29/05/2018,31/12/2024,15/04/2024
"",202404,54.059.548/0001-36,CENTRO SOCIAL SANTA CRUZ DE VILA RÉ,VIGENTE,2,29/12/2020,31/12/2024,15/04/2024
"",202404,54.070.354/0001-31,ASSOCIACAO BENEFICENTE BOM JESUS,VIGENTE,2,18/09/2020,31/12/2024,15/04/2024
"",202404,05.407.363/0001-60,CASA MENINO SÃO JOÃO BATISTA,VIGENTE,2,28/04/2018,31/12/2024,15/04/2024
"",202404,05.407.390/0001-32,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,06/06/2020,31/12/2024,15/04/2024
"",202404,54.122.098/0001-89,LAR DA CRIANÇA IRMÃ JÚLIA,VIGENTE,2,28/02/2022,27/02/2025,15/04/2024
"",202404,54.124.151/0001-80,SERVIÇO DE OBRAS SOCIAIS DE PINDAMONHANGABA,VIGENTE,2,09/04/2021,31/12/2025,15/04/2024
"",202404,54.127.931/0001-84,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE COSMÓPOLIS,VIGENTE,2,29/06/2020,31/12/2024,15/04/2024
"",202404,54.129.002/0001-04,PROJETO GENTE NOVA,VIGENTE,2,11/04/2022,10/04/2025,15/04/2024
"",202404,54.132.840/0001-37,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,VIGENTE,2,25/08/2020,31/12/2024,15/04/2024
"",202404,54.139.373/0001-77,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CACONDE,VIGENTE,2,29/06/2018,31/12/2024,15/04/2024
"",202404,54.139.860/0001-30,ASSOCIAÇÃO CRISTÃ FRANCISCO DE ASSIS,VIGENTE,2,19/10/2020,31/12/2026,15/04/2024
"",202404,54.140.736/0001-94,ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TAPIRATIBA,VIGENTE,2,02/12/2018,31/12/2024,15/04/2024
"",202404,54.140.892/0001-55,ASSOCIACAO DE PAIS E AMIGOS EXCEP -APAE DE S J R PARDO,VIGENTE,2,03/09/2018,31/12/2024,15/04/2024
